LivingPlace,HouseholdID,HHeadSex,HHeadAge,HouseholdSize,FlowIncome,EducExpenditure,FamilyID
2104171701,1,Male,21,1,17507.189,0,58394
2061378812,3,Male,21,2,33934.422,0,57279
3160014609,1,Male,21,1,25272.631,0,85419
1661269811,2,Male,21,2,14065.57,0,46817
260069001,1,Male,21,2,49290.328,0,5216
1661485417,1,Female,21,2,25125.09,1451.61,46934
560388417,1,Male,21,3,40871.941,0,15499
260025014,1,Male,21,3,39532.18,2903.22,4844
1603714919,1,Female,21,3,38017.961,1277.41,45617
2403003704,1,Male,21,3,24983.59,0,66779
1901465805,1,Male,21,3,41711.898,900,52054
804619702,1,Male,21,3,20124.58,0,22349
700648304,1,Male,21,2,71902.156,5951.6099,19024
2107985021,1,Male,21,2,30219.84,0,59301
2604753205,1,Female,21,3,31349.76,87.089996,73010
1504017601,1,Female,21,1,10654.55,0,41805
1002148805,1,Male,21,3,27049.17,0,29149
260268503,1,Male,21,5,30456.82,232.25,6191
1801770623,1,Male,21,2,16735.35,0,51063
860304307,1,Male,21,2,52289.609,0,24490
1360665715,1,Female,21,1,61527.27,0,38192
300211801,1,Male,21,1,17065.561,0,7050
3201982302,1,Male,21,3,24734.189,0,87626
1000140403,1,Female,21,4,12179.33,0,28247
2500730901,1,Male,21,3,35101.891,0,68802
1405649903,1,Male,21,3,28459.48,0,39374
1260231407,1,Male,21,1,33089.102,0,35522
1800757406,2,Female,21,3,13994.7,0,50132
2160678014,1,Male,21,4,28532.881,580.64001,59452
2660206310,1,Male,21,2,21001.039,0,73860
803737803,1,Male,21,1,18147.529,0,22119
2503812306,1,Male,21,5,33409.172,0,70210
808940222,1,Male,21,1,29013.801,0,23813
260416322,1,Male,21,5,52283.531,870.96002,6795
804611305,1,Male,21,1,4380.0698,0,22346
3062111702,1,Male,21,3,24909.83,0,82969
160196024,1,Male,21,2,18061.461,9098.7002,2426
401497417,1,Male,21,1,19078.689,0,11159
400711303,1,Female,21,1,30837.689,2380.6399,10217
360022917,1,Male,21,2,27573.82,0,8837
3103556601,1,Male,21,3,66527.203,45,85054
2302960304,1,Male,21,1,23259.369,0,65217
260225223,1,Female,21,4,15050.47,0,5963
1060225012,2,Male,21,3,19467.359,0,30254
160187007,1,Male,21,3,36500.172,0,2356
101673403,1,Male,21,3,13548.89,0,1079
701402503,1,Male,21,3,18782.6,420.64999,19145
1509606506,1,Male,21,1,8804.3398,0,42207
1060241901,1,Male,21,3,35103.762,0,30350
1060033619,1,Male,21,4,28670.66,0,29691
300846623,1,Male,21,2,10619.68,0,7726
2806135801,1,Male,21,1,7475.3999,0,77623
360142240,1,Male,21,4,55612.172,0,9298
860059402,1,Male,21,1,27232.83,0,24023
2161094713,2,Male,21,3,16490.16,0,59680
1903223002,1,Male,21,4,35790.93,0,52401
260196304,1,Male,21,2,24701.08,0,5868
260268414,1,Male,21,3,25201.25,0,6189
1404170806,1,Male,21,3,25804.91,1800,39158
1900166705,1,Male,21,4,15909.81,0,51791
2660346622,2,Male,21,2,23413.18,0,73982
260208216,1,Male,21,4,43225.191,0,5899
2103368204,1,Male,21,4,22367.24,0,58287
601504406,1,Female,21,3,67272.742,3919.3501,17600
701751902,1,Male,21,2,16717.039,0,19229
1703052823,1,Male,21,4,16770.48,780,48567
1461167010,1,Male,21,4,32361.471,0,41329
3200957502,1,Male,21,4,58664,0,87033
1910039004,1,Male,21,5,40012.43,4064.51,53358
2460781212,1,Male,21,3,14563.65,0,68063
2302467303,1,Male,21,3,50478.25,0,64957
1606161804,1,Female,21,3,37275.738,4980,46396
1161183717,1,Female,21,1,27590.16,0,33381
2061678410,1,Male,21,3,30074.48,0,57435
3260683509,1,Male,21,5,14009.31,812.90002,88819
505073803,1,Male,21,3,35606.539,0,13855
1060046921,1,Female,21,3,12798.33,0,29767
260256005,1,Male,21,3,69798.539,0,6138
2002190222,2,Male,21,3,22761.039,0,55796
3060665314,1,Female,21,6,46504.871,11758.05,82363
2402682403,1,Male,21,6,69981.906,0,66694
3160014816,1,Female,21,3,19019.4,0,85426
1301691817,1,Female,21,4,37910.879,0,37065
2303027305,1,Male,21,2,24372.42,0,65306
1203453222,1,Female,21,2,35769.988,0,34851
3103676906,1,Male,21,4,16661.74,0,85177
301174915,1,Male,21,3,35046.148,0,8278
1201287701,1,Male,21,2,8262.29,0,34296
300319405,2,Female,21,4,27464.631,0,7191
1300566204,1,Male,21,3,23779.75,0,36631
3100562201,1,Male,21,3,34052.891,0,83761
2802362003,1,Male,21,1,29259.49,0,76912
401096801,2,Male,21,2,21990.949,0,10642
505256605,1,Male,21,3,25945.801,0,13928
860927601,2,Male,21,3,21737.699,0,25540
808297614,1,Male,21,2,27516.381,0,23656
960001237,1,Female,21,4,41499.809,1451.6,27629
1401455406,1,Female,21,2,19369.539,0,38879
1107824014,1,Male,21,2,19675.74,0,32084
860460907,1,Male,21,3,49917.031,0,24726
2901640005,1,Female,21,4,18612.01,307.73999,80016
1660753316,1,Male,21,2,7490.3999,0,46572
1661623215,1,Male,21,3,29198.15,459.78,47043
1909472604,3,Female,21,4,12352.14,0,53277
804698602,1,Male,21,2,50167.66,6900,22383
860272015,1,Male,21,2,44535.16,0,24450
300319402,1,Male,21,2,15847.8,15590.3,7187
1560016703,2,Male,21,3,10178.44,0,43537
401096312,1,Male,21,2,37240.148,0,10633
3202065421,1,Male,21,2,17283.641,0,87674
1106620202,2,Male,21,4,28888.99,0,31874
2502013401,1,Female,21,1,26024.869,8709.6699,69365
2503658406,1,Male,21,4,42746.371,0,70119
3102567601,2,Male,21,3,17126.529,0,84463
2801294005,1,Female,21,3,42080.73,0,76705
1703052815,1,Male,21,3,29440.811,0,48565
2805103305,1,Male,21,3,17217.381,0,77394
1101655306,1,Male,21,1,17779.381,0,31170
160192503,1,Male,21,2,20576.99,0,2386
600053502,1,Female,21,3,23443.311,0,15657
2606115821,1,Male,21,3,27747.529,0,73419
2505081918,1,Male,21,2,54131.191,0,71155
2901044522,1,Female,21,2,17341,0,79496
2161648617,1,Male,21,3,27858.24,1050,59817
505884607,1,Female,21,7,45930.852,0,14290
660022523,1,Male,21,2,45238.871,0,17959
101439505,1,Female,21,3,39277.16,32124.17,917
102174609,1,Male,21,3,18796.689,0,1391
1160598511,2,Male,21,3,22519.551,0,32814
1960155206,1,Male,21,3,29175.82,0,54329
760262421,1,Female,21,2,37768.648,0,20125
1801413717,1,Female,21,1,21513.91,0,50697
3102842306,2,Male,21,3,28897.801,0,84608
204124903,1,Male,21,4,53804.34,0,3552
2003351809,1,Female,21,2,48844.531,3000,56191
2161123509,1,Male,21,3,18483.119,0,59715
205455702,1,Male,21,3,106984.76,0,3804
1901599206,1,Male,21,2,44505.488,0,52120
506309621,1,Male,21,3,19180.32,0,14566
2502524505,1,Male,21,4,31793.471,0,69663
1911478809,1,Male,21,4,25229.5,0,53719
2260592403,1,Male,21,2,22626.91,342.39001,63640
2360150606,1,Male,21,2,12314.11,1056,65857
2960255202,2,Female,21,2,14806.47,0,80854
601463409,1,Male,21,3,301118.13,0,17467
2760076316,1,Female,21,4,37260.66,0,75572
2260220309,1,Male,21,4,41968.52,246.77,62435
1060040408,2,Male,21,4,36043.27,0,29710
1411392921,1,Male,21,2,35176.52,5806.4502,40150
807055001,1,Male,21,3,29917.131,0,23199
913941305,1,Female,21,4,23902.051,1741.9301,26862
3009911414,1,Male,21,3,18733.66,0,82075
1860075603,1,Male,21,3,36122.941,0,51266
260017718,1,Male,21,6,55920.781,0,4773
1960055815,2,Male,21,3,24081.131,0,54006
1800850606,1,Female,21,2,45089.531,0,50220
2302550002,1,Male,21,3,36062.828,0,64996
2403160305,1,Male,21,1,25405.4,0,66852
1800186604,1,Female,21,3,45845.121,3090,49787
1801064322,1,Male,21,3,39801.211,0,50321
2300555001,1,Male,21,2,31685.779,0,64034
260348008,1,Male,21,2,20204.23,1016.12,6536
2302564703,1,Male,21,2,25312.369,0,65002
2360020822,1,Female,21,3,27484.41,0,65564
3160356401,3,Male,21,3,25824.539,0,86052
1702480812,1,Female,21,3,18056.199,0,48228
1101499802,1,Male,21,3,16278.68,0,31146
3061368910,1,Male,21,3,34042.969,0,82708
960001229,1,Female,21,3,28581.65,0,27628
2700527802,1,Male,21,3,18245.891,0,74547
2000940505,1,Female,21,2,17566.609,0,55435
600226802,1,Male,21,3,52317.301,13050,15855
401403203,1,Male,21,4,17185.08,0,11038
1528381402,1,Female,21,1,40979.32,1451.61,43495
3160164011,1,Male,21,3,10294.44,0,85720
3160072321,1,Female,21,3,52998.66,0,85583
1100708605,2,Male,21,3,16251.28,0,31021
601341804,1,Male,21,1,36505.84,0,17188
1411984215,1,Male,21,4,31697.76,0,40273
2503648805,1,Male,21,5,108094.09,1038,70112
260118815,1,Male,21,5,43086.879,0,5517
401300503,1,Male,21,3,21360.779,0,10935
2503940301,1,Male,21,3,51371.57,0,70316
914721502,2,Male,21,2,36696.77,0,26944
2200718703,1,Male,21,3,44606.531,0,60336
2260468008,2,Male,21,3,44902.16,145.16,63230
260046917,1,Male,21,3,39802.77,0,5018
1605708510,1,Male,21,2,32693.66,0,46302
1060626013,1,Male,21,5,53297.059,0,30840
1405719004,1,Male,21,7,43336.949,0,39387
601507308,1,Male,21,2,18490.5,0,17614
2301327505,1,Male,21,1,17679.6,0,64405
1860040415,1,Male,21,3,52983.559,6967.7402,51198
401096320,1,Female,21,2,6525.9399,0,10635
1701251403,1,Male,21,1,18909.18,0,47637
860152308,1,Male,21,3,32847.801,0,24225
2260532621,2,Female,21,2,29508.189,0,63459
2808234712,1,Male,21,4,20395.07,0,78123
401497902,1,Male,21,4,64162.012,1451.6,11161
1001423801,1,Male,21,4,14326.21,0,28837
300656906,1,Male,21,1,15753.14,0,7531
1560271408,2,Male,21,3,60163.031,0,43729
1001423806,1,Male,21,2,14754.09,0,28842
660059407,1,Male,21,4,17386.369,0,18352
1161295016,1,Male,21,2,24033.65,0,33488
1260572709,1,Male,21,3,17385.23,0,35738
601295821,1,Female,21,4,34991.219,4200,17047
3102416507,1,Female,21,5,28341.029,333.87,84396
2901572305,2,Female,21,1,21937.881,290.32001,79941
2701023814,1,Male,21,2,26080.32,7050,74734
600786201,1,Male,21,3,47708.578,2322.5801,16452
2560596906,2,Male,21,3,25165.74,0,71636
2603335806,1,Male,21,5,23547.51,0,72705
2560414312,1,Male,21,2,60677.422,0,71486
2401496202,2,Male,21,4,28928.551,0,66392
260317401,1,Male,21,1,28650.41,7548.3799,6391
1301691821,2,Male,21,3,28755.721,0,37067
2601551406,1,Male,21,1,85002.469,0,72252
1260423606,1,Female,21,3,7254.1299,270,35677
1800756802,1,Female,21,2,17630.439,0,50122
3201197317,1,Female,21,2,18105.91,0,87146
502467601,1,Male,21,6,185454.45,0,12795
918566904,1,Male,21,2,54195.629,0,27273
1160343308,1,Female,21,2,11707.56,0,32636
1525615708,2,Male,21,4,6937.9302,0,43302
2604363501,1,Male,21,1,17888.18,0,72919
207132405,1,Male,21,3,43338.512,0,4176
2603373002,1,Male,21,3,42435.16,0,72711
2260372405,1,Male,21,4,40929.371,856.45001,62902
2900353324,1,Male,21,4,31121.24,0,78967
1301544803,1,Male,21,1,110756.87,51000,36946
260010323,1,Male,21,1,24016.301,0,4731
3260592307,1,Male,21,3,38126.922,0,88723
3103676008,1,Male,21,3,11381.57,290.32001,85159
1161260719,1,Male,21,3,26082.4,0,33438
1960051009,1,Male,21,3,23415.141,0,53973
860597511,1,Male,21,2,24794.01,0,24957
300700203,1,Male,21,2,45787.23,0,7545
1161005501,1,Female,21,2,22287.119,0,33195
1408170904,1,Male,21,2,31829.77,0,39720
3000730006,1,Male,21,6,29316.23,1161.29,80959
3260310022,1,Male,21,3,18126.211,0,88303
2201644604,1,Male,21,3,108162.42,0,60856
1560060901,2,Male,21,3,30963.65,0,43605
1960302609,1,Male,21,1,11276.8,0,54636
3160164015,1,Male,21,3,13352.92,0,85724
1503473802,1,Male,21,3,21416.721,0,41760
1701257502,1,Male,21,1,34347.43,725.79999,47645
360084410,1,Male,21,2,38566.969,0,9078
1002778008,1,Male,21,2,13916.43,0,29327
2501850805,1,Female,21,3,34278.66,0,69253
160020612,1,Male,21,2,52771.09,0,1712
660047906,1,Female,21,3,52951.73,0,18251
3001513804,1,Female,21,2,29088.17,2400,81040
2605762003,1,Male,21,4,42842.352,0,73306
1108630812,1,Male,21,3,26532.039,0,32238
560092920,1,Male,21,3,14737.8,0,15055
2460648204,1,Female,21,3,31992.9,0,67916
2002918310,1,Male,21,3,39748.68,0,55996
2061378812,2,Male,21,3,26716.16,0,57278
2701764320,1,Male,21,2,15157.18,0,75142
3160356017,1,Male,21,2,34227.602,0,86040
560387212,1,Male,21,3,30186.32,0,15485
2503228902,1,Female,21,2,55019.078,0,69884
1960159520,1,Male,21,3,47146.41,870.96002,54370
1106084021,1,Female,21,2,24480.939,4064.51,31795
2802364205,1,Male,21,3,27370.859,0,76919
2605257721,1,Male,21,2,64464.801,0,73118
2660603405,2,Male,21,2,51501.91,0,74232
301379013,1,Male,21,2,63541.039,5806.4502,8541
1460396307,2,Male,21,4,21130.43,0,41014
2460402722,1,Female,21,2,112647.53,2430,67638
2401656204,1,Male,21,5,75477.242,0,66436
2900861701,1,Male,21,3,17434.42,0,79402
1561086811,1,Female,21,3,23526.6,0,44335
160040002,1,Male,22,6,29387.24,217.74001,1823
3062450516,1,Male,22,3,16990.17,0,83072
2302084606,1,Male,22,3,41063.59,0,64798
207325902,1,Male,22,2,24211.939,0,4271
660011624,1,Male,22,3,39056.539,0,17812
1361556205,1,Male,22,3,36852.602,0,38684
1560701613,1,Male,22,3,22450.811,0,44122
301121016,1,Male,22,2,66547.609,0,8196
1302807305,1,Male,22,4,43189.23,870.96002,37633
3062675622,1,Male,22,2,14990.16,0,83201
3202643222,1,Male,22,4,16044.3,0,87961
260317405,1,Male,22,4,52167.309,0,6396
102192309,1,Male,22,4,56983.672,1161.29,1417
2302818501,1,Female,22,4,14796.19,0,65100
800302601,1,Male,22,3,32087.73,0,21124
560387003,1,Male,22,2,30507.529,0,15476
1461167303,1,Male,22,4,27261.91,0,41334
3260730803,1,Male,22,2,12836.06,0,88932
2560925622,1,Female,22,3,31868.83,0,71847
400589003,1,Male,22,3,41905.051,0,10102
804931806,1,Male,22,3,73128.297,0,22446
761592219,1,Male,22,1,12232.84,0,20560
260010803,1,Male,22,1,25352.449,0,4740
1509626605,1,Male,22,3,48971.262,0,42212
1903878005,1,Male,22,3,24091.24,0,52494
2260075820,2,Male,22,2,18579.18,0,61947
401088205,1,Male,22,4,17483.9,0,10589
2001853902,1,Female,22,2,18312.92,0,55706
2003488218,1,Male,22,3,60526.988,3483.8701,56218
204612705,1,Female,22,2,22374.881,1155,3650
360110520,1,Male,22,3,29411.061,0,9168
202995005,1,Female,22,2,94408.922,0,3312
501455603,1,Male,22,5,69098.344,6300,12335
360087205,1,Male,22,1,47139.391,0,9113
100883702,1,Male,22,3,26974.141,900,523
500339805,1,Male,22,4,37825.301,0,11863
207154222,1,Male,22,3,75659.297,0,4196
1203587710,4,Male,22,2,23307.84,0,34916
1760028524,3,Male,22,2,9438.6299,0,48951
860035312,1,Male,22,4,70112.859,0,23985
2500649903,1,Male,22,4,29668.359,0,68761
505227504,1,Male,22,5,20543.43,0,13924
2960212621,2,Male,22,3,14163.93,0,80788
300292702,1,Male,22,1,33073.762,0,7167
2700272205,1,Male,22,1,27717.43,0,74441
1260948812,1,Male,22,4,15418.02,150,35992
2502999406,1,Female,22,1,14453.79,0,69787
860087218,1,Male,22,4,95913.18,0,24131
2760681218,1,Male,22,4,21825.65,58.060001,76095
2901402503,1,Male,22,2,35310.84,10887.08,79834
2600160704,1,Male,22,2,68223.922,0,71948
1600691901,1,Male,22,1,18440.199,0,45128
1108630717,1,Male,22,3,26704.91,0,32233
102313406,1,Male,22,3,93409.289,14124.18,1576
2560983021,1,Male,22,4,28884.84,0,71900
808297416,1,Male,22,2,33996.121,0,23646
2301348604,1,Female,22,2,14842.52,0,64418
1160598213,2,Male,22,2,18240.85,0,32807
760147418,1,Male,22,6,19726.221,0,20048
800302605,1,Male,22,1,37719.172,0,21127
1202398804,1,Male,22,4,79731.109,0,34509
400161204,1,Female,22,4,62054.68,2351.6101,9703
400711303,2,Female,22,1,18822.789,5974.8301,10218
2501931301,1,Male,22,1,4891.29,0,69315
102082006,1,Male,22,3,16434.779,0,1318
100058701,1,Female,22,2,21894.08,0,35
1500578902,1,Male,22,1,23722.811,0,41515
1300589805,1,Male,22,3,67905.703,6000,36650
401214519,1,Male,22,5,28953.301,0,10791
3061997415,1,Male,22,2,16972,0,82882
2502097704,1,Male,22,3,87482.313,7800,69391
2402007501,1,Male,22,1,20576.539,0,66511
460181006,2,Female,22,3,19378.141,0,11553
504146706,1,Female,22,4,141639.34,600,13479
2901014502,2,Male,22,3,11606.35,0,79471
505796519,2,Male,22,4,23662.721,0,14133
260414205,1,Female,22,4,30931.449,0,6776
1526580904,1,Male,22,4,13413.19,0,43416
2161007716,1,Male,22,3,15553.97,225,59639
2003152016,1,Male,22,1,14257.35,0,56092
260103220,1,Male,22,5,103188.9,0,5320
762577204,1,Male,22,2,8193.2402,0,21011
1460641220,1,Male,22,2,59363.07,0,41097
2302314302,3,Male,22,2,13757.11,0,64916
1605480002,1,Male,22,3,13220.7,0,46209
260028403,1,Male,22,4,100692.55,0,4906
601037704,1,Male,22,2,85468.547,0,16725
506096003,1,Female,22,2,26200.73,0,14407
401096805,1,Male,22,3,55129.352,0,10643
601510719,1,Male,22,3,68183.578,0,17649
300880614,1,Male,22,1,26942.09,0,7819
1661151618,1,Male,22,2,13303.27,0,46768
560224319,1,Male,22,3,33346.031,0,15297
1411776001,2,Male,22,4,42798.898,0,40204
400997501,1,Female,22,1,20932.52,2322.5801,10461
1302454324,1,Male,22,3,13215.88,0,37420
1160863218,1,Female,22,3,35486.34,0,33071
2760984501,1,Male,22,1,8725.75,0,76367
1601079606,3,Male,22,2,74457.031,2100,45209
502485903,1,Male,22,1,29840.1,0,12813
1603872505,2,Male,22,2,19836.67,0,45647
1301691915,1,Male,22,3,94304.344,0,37070
2660206016,1,Male,22,5,65979.203,0,73849
160175409,1,Male,22,3,22821.109,0,2284
1001131702,1,Male,22,4,25401.619,750,28721
1203029018,1,Male,22,5,18614.891,580.64001,34675
2500849505,1,Male,22,3,19310.25,0,68834
2107985711,1,Male,22,3,45712.871,0,59315
2300065503,1,Male,22,2,36771.352,9435.4697,63798
1911344503,1,Male,22,3,29590.381,0,53668
1002306705,1,Male,22,3,49332.77,0,29186
1060241011,1,Female,22,3,19631.471,0,30335
400859801,1,Male,22,5,84795.883,16797,10344
3200740806,1,Male,22,2,59752.012,0,86933
460201814,1,Male,22,4,18236.061,0,11628
2860250605,2,Male,22,3,33129.578,0,78388
1002597604,1,Male,22,2,40218.852,0,29301
1661123712,1,Male,22,3,23069.33,0,46743
2503702005,1,Male,22,2,58036.211,0,70144
102209603,1,Female,22,1,34811.191,8910,1473
1901425704,3,Male,22,2,19960.48,0,52029
2400372602,1,Female,22,2,16682.65,0,66068
3200140303,1,Male,22,2,36172.75,0,86579
2003135812,1,Female,22,2,15092.45,0,56085
761005205,2,Male,22,2,4052,0,20389
3103714018,2,Female,22,3,24279.15,0,85193
2606623724,1,Male,22,2,56625.48,0,73583
1561760709,1,Female,22,3,22450.811,0,44727
860460919,1,Female,22,2,77692.844,0,24729
3260353522,1,Male,22,2,19994.85,0,88377
2260039906,2,Male,22,3,27040.92,0,61855
207132315,1,Female,22,2,33885.93,0,4172
1261405712,1,Male,22,4,32047.471,990,36328
2960241319,2,Male,22,3,27782.59,0,80841
1603970415,1,Male,22,3,39815.66,0,45744
1604334315,1,Male,22,3,36027.922,0,45934
2901710305,1,Male,22,3,26826.869,0,80080
2060884913,1,Male,22,8,55718.711,2032.25,56964
1414347014,1,Male,22,5,17935.289,0,40622
3200966805,2,Female,22,1,32496.92,0,87048
807544406,1,Male,22,2,51314.559,13064.51,23373
2460589905,2,Female,22,3,14233.68,0,67875
2660595414,1,Male,22,3,53699.391,0,74188
1910611221,1,Male,22,1,25803.27,0,53493
1060171815,1,Female,22,4,53188.961,0,30127
300521006,1,Female,22,1,13632.53,0,7422
800442602,1,Male,22,2,39108.191,0,21156
1300981703,1,Male,22,3,18461.039,0,36744
1561317001,1,Male,22,2,52796.68,0,44464
505897205,2,Male,22,2,41387.531,0,14320
300850020,1,Female,22,3,55090.02,4354.8301,7741
2760185618,1,Female,22,4,39429.801,0,75742
600392802,1,Female,22,2,21836.051,0,16005
503357506,1,Male,22,3,50291.52,0,13213
2404034203,1,Male,22,4,35200.148,0,67252
1001558003,1,Male,22,6,93034.148,0,28866
1405713306,1,Male,22,2,23086.949,0,39383
803290305,1,Male,22,2,23478.26,0,21977
1405470003,1,Male,22,4,46711.941,0,39324
860035905,1,Male,22,5,24784.699,551.60999,23988
1701447203,1,Male,22,3,44866.461,0,47726
860583216,1,Female,22,3,17327.42,0,24944
1161260306,1,Male,22,4,26311.23,6735.48,33436
905446604,1,Male,22,3,46502.898,0,26114
2302230004,1,Female,22,4,25634.461,0,64863
2403792221,1,Male,22,3,24992.27,0,67090
460047320,1,Female,22,3,18225.949,162.58,11292
1360613712,1,Female,22,2,17803.27,3000,38124
2503599305,1,Male,22,4,23453.01,0,70070
1403289705,2,Male,22,2,18009.811,0,39043
503792605,1,Male,22,2,22356.631,0,13361
2300809903,1,Male,22,4,27677.77,4354.8301,64102
1106084214,1,Male,22,5,68291.148,0,31797
300880505,1,Male,22,4,36762.922,0,7812
601455003,1,Male,22,3,20262.811,0,17414
860902405,1,Male,22,2,34826.07,0,25449
505788906,1,Female,22,3,6229.2998,0,14120
1300405403,1,Female,22,1,35259.211,15387.09,36612
1901043202,1,Male,22,3,68459.742,0,51943
1502646603,1,Female,22,4,14950.81,0,41698
660082904,1,Male,22,2,12574.09,0,18587
762530323,1,Male,22,2,16126.23,0,20970
3160229709,1,Female,22,4,29198.58,1002.71,85810
3006817307,1,Female,22,3,21388.539,0,81565
2260235805,1,Female,22,2,17907.24,0,62561
2104657005,1,Male,22,3,22021.609,0,58490
100117602,1,Male,22,6,50605.449,7200,76
2501451906,1,Male,22,3,41078.711,0,69095
701673201,1,Male,22,3,48571.078,2177.4099,19200
1107912402,1,Male,22,3,33709.609,0,32127
1801759314,1,Male,22,4,49964.391,2975.8,51045
360204519,1,Male,22,2,42717.828,0,9517
912080006,1,Female,22,3,91232.578,0,26707
3061347506,1,Male,22,3,14676.6,0,82666
860325709,1,Male,22,4,17616.391,0,24558
300965216,1,Male,22,4,23056.721,0,7884
901534706,1,Male,22,2,49377.012,5550,25748
500255405,1,Female,22,3,51678.672,10741.92,11810
1302454805,1,Male,22,5,25450.811,0,37428
301174821,1,Male,22,5,63169.398,1500,8274
460171409,1,Female,22,3,36503.328,479.01999,11512
102237704,1,Male,22,3,32503.24,0,1511
2301936402,1,Male,22,2,41820.641,0,64717
3060348605,1,Male,22,3,14954.87,0,82217
2460278906,1,Female,22,2,34712.469,0,67462
1108705519,1,Female,22,3,23049.08,870.96002,32297
3062675624,1,Male,22,3,27334.82,1500,83203
2260621716,1,Male,22,2,40624.328,0,63726
2701888610,1,Male,22,4,7993.4702,300,75242
1960042914,1,Male,22,1,24652.17,0,53908
1302080501,1,Male,22,4,19791.77,0,37279
1414347022,1,Male,22,5,32594.689,0,40623
1500006802,2,Male,22,4,20803.27,180,41486
805989505,1,Female,22,4,20207.23,1016.12,22853
1760052502,1,Male,22,2,36020.121,0,49041
360028924,1,Male,22,3,22077.131,8709.6699,8879
2901536406,1,Male,22,3,21003.48,0,79910
2201127901,1,Female,22,1,24186.051,2322.5801,60582
1760088801,1,Male,22,3,17976.779,0,49162
2501919404,1,Female,22,2,17217.381,0,69302
207555710,1,Female,22,2,23037.42,0,4327
100769305,1,Male,22,3,20291.551,0,465
1002171201,1,Male,22,3,30276.131,0,29151
2201467001,1,Male,22,1,28194.85,0,60752
207154524,1,Male,22,2,46736.398,0,4201
3101296902,1,Male,22,4,54094.93,0,84023
2900224404,1,Male,22,3,31563.57,0,78880
2401651003,1,Male,22,1,14104.53,0,66431
2260577903,1,Male,22,3,35607.102,145.16,63634
1960306406,2,Male,22,4,5332.9902,0,54648
